Question,Answer,Label
강제집행 개시결정후 부동산의 소유권을 취득한 제3자에 의하여 채무명의의 집행력 배제없이 바로 제3자 이의의 소가 허용될 수 있는지 여부,민사,0
가압류 부동산을 양수한 제3취득자가 피보전채권을 변제한 때 가압류 채권자에 대하여 그 소유권 취득을 대항할 수 있는지 여부,민사,0
강제경매개시결정이 있고 그 기입등기가 경료된 경우에 동 개시결정이 채무자에게 송달된 것으로 추정할 수 있는지 여부,민사,0
재판상 화해에 의하여 확정된 금전채무에 대한 지연손해금,민사,0
양도담보 목적물의 소유권이전등기 비용등의 부담관계,민사,0
태아의 수증능력 유무 및 법정대리인에 의한 수증행위의 가부,민사,0
증여를 원인으로 한 소유권이전등기 청구권의 상속과 증여자의 상속인의 소유권이전등기 의무,민사,0
시효취득의 주장속에 시효소멸의 주장이 포함되었다고 볼 수 있는가,민사,0
재심사유인 증거된 문서 기타 물건이 “위조 또는 변조된 것인 때”에 허위공문서작성의 경우가 포함되는지 여부,민사,0
민사소송법   소정의 '소를 취하한 자' 및 '동일한 소'의 의미,민사,0
시설투자자에게 정기적으로 일정액을 지급하고 타방이 단독으로 사업을 경영하기로 하는 계약의 성질,민사,0
소액사건의 상고 이유서에 소액사건심판법  소정의 상고이유의 기재가 없는 경우의 효과,민사,0
법률해석이 부당하다는 사유가 소송촉진등에관한특별법   각호 소정의 권리상고 이유에 해당하는지 여부,민사,0
인영의 인정과 사문서의 진정성립의 추정,민사,0
대한민국 국민과 일본국 법인과 사이에 체결된 연대보증계약이 섭외적 생활관계에 해당한다고 한 예,민사,0
당사자가 불출석한 경우에 변론조서상의 연기라는 기재의 의미,민사,0
최초 이후의 변론기일에 기일변경 신청서만 제출하고 불출석한 경우의 효과,민사,0
소유권이전등기의 적법성의 추정범위,민사,0
당사자 불출석의 의미와 그 증명,민사,0
당사자 쌍방이 불출석한 변론기일의 변론조서상 연기 기재의 의미,민사,0
소송계속의 여부가 직권조사 사항인가,민사,0
민사소송법    소정의 '증인의 허위진술이 판결의 증거된 때'의 의미,민사,0
소송촉진등에관한특례법 시행 후에 있어서 민사소송법    소정의 재심사유가 권리상고 이유로 될 수 있는지 여부,민사,0
증인신문조서상 증거내용의 기재 오류를 상고이유로 삼을 수 있는지의 여부,민사,0
소액사건심판법  의 '대법원의 판례에 상반되는 판단을 한 때'의 의미,민사,0
지방세법 에 위반하여 실지취득가액과 시가표준액과의 차액에 대한 등록세부과처분의 효력 및 그에 의하여 징수한 금원의 부당이득 여부,민사,0
변론기일에 불출석한 것이 당사자의 책임없는 사유에 인한 것이라 볼 수 없다고 한 예,민사,0
변론기일의 2회 불출석의 효과발생과 법원의 재량 유무,민사,0
가처분 법원에 의한 직무대행자의 직무권한의 제한가부,민사,0
가처분 법원이 직무대행자의 권한을 특별히 제한한 바 없는 경우 직무대행자의 직무권한 범위,민사,0
퇴직 전의 1년 미만 근로에 대한 연차휴가수당의 지급청구권 유무,민사,0
월차휴가수당이 퇴직금 산정의 기초가 되는 평균임금 계산에 산입되는지 여부,민사,0
통합 창사 특별상여금이 임금의 성질을 가진다고 한 사례,민사,0
가처분에 의해 선임된 직무대행자의 직무권한 범위,민사,0
월차휴가수당이 퇴직금 산정의 기초가 되는 평균임금 계산에 산입되는지 여부,민사,0
퇴직전의 1년 미만 근로에 대한 연차휴가수당의 지급청구권 유무,민사,0
창사기념을 위하여 지급되는 특별상여금이 임금의 성질을 가진다고 한 사례,민사,0
지급거절증서작성후의 배서와 인적항변,민사,0
증인의 허위진술이 증거로서 채용되어 판결서에 기재되지 아니한 경우 민사소송법    소정의 재심사유 여부,민사,0
기한 후 배서에 있어서 대항할 수 있는 항변사유의 범위,민사,0
소송물인 말소등기청구권의 발생요건사실에 관한 심리미진의 예,민사,0
재심 제기기간 경과 후에 제기된 재심의 소에 있어서 독립당사자 참가신청의 적법 여부,민사,0
근친자의 개호와 손해배상 청구,민사,0
무권대리인의 약속어음 발행 및 공증행위를 추인하였다고 볼 수 없다고 한 예,민사,0
송달받을 자와 동일장소에 거주하는 반대 당사자의 아들에 대한 보충송달의 효력,민사,0
원인없이 말소된 소유권이전등기의 회복전의 경우라고 추정력 유무,민사,0
인낙조서의 기판력에 저촉된다고 볼 수 없다고 한 사례,민사,0
경매부동산의 지번과 지목만이 기재되고 지적이 기재되지 아니한 공과증명서에 기초한 경매기일공고의 적부,민사,0
부동산강제경매에 있어서 잉여주의에 위반하였다 하여 경락허가결정에 대하여 항고할 수 있는 이해관계인의 범위,민사,0
강제경매에 있어서 경락허가결정 선고 후 민사소송법   소정 서류의 제출과 경락허가결정에 대한 불복사유 여부,민사,0
항소장 부본이 송달된 후 피항소인의 주소보정명령의 가부,민사,0
약식절차에 의한 과태료 재판에 대한 추완 이의신청의 가부,민사,0
가처분집행의 불능 후 가처분신청 취하와 담보취소 사유,민사,0
민사소송법   소정의 '가처분'에 대하여 한 항고의 성질,민사,0
청구이의의 소를 제기하지 아니하고 한 민사소송법   소정의 강제집행정지신청을 각하하지 아니하고 기각한 원심결정을 파기하여야 하는지의 여부,민사,0
집달관 직무대행에 의한 경매 부동산의 감정평가의 적부,민사,0
씨멘트출고의뢰서의 무효선고를 위한 공시최고신청의 가부,민사,0
모순 저촉되는 점유이전금지가처분집행의 경합과 이에 대한 구제수단,민사,0
상고이유서 제출기간의 성질,민사,0
인지보정명령이 송달받을 권한이 없는 자에게 잘못 송달된 결과 상고장이 각하된 경우와 준재심사유 유무,민사,0
당사자의 사망으로 항소심판결 후 소송이 중단된 사건에 관한 상고심판결의 효력,민사,0
사망한 자를 당사자로 한 판결에 대한 재심의 소의 적부,민사,0
"3인의 대법원판사로 구성된 부에서 종전의 대법원 견해를 변경하는 판단을 한 경우 재심사유인 "" 법률에 의하여 판결법원을 구성하지 아니한 때"" 에 해당하는지 여부",민사,0
점유가 불법이라고 주장하는 자로부터 이의를 받거나 점유물의 소유권을 위한 분쟁이 있었다는 사실만으로 점유의 평온공연성이 상실되는지 여부,민사,0
변호사에게 사건을 의뢰함에 있어서 그 보수를 지급하기로 하였으나 그 구체적인 금액에 대하여는 명시적인 합의가 없었던 경우의 변호사보수의 산정기준,민사,0
원고를 “한국심신장애자 선도선교협의회 대표 원고”로 변경하는 당사자 정정신청의 적부,민사,0
기사의 진실성이 증명되지 않더라도 그 기사를 진실이라고 믿는데 상당한 이유가 있는 경우 기사관련자의 불법행위의 성부,민사,0
감항능력 주의의무의 내용 및 그 주의의무 위반으로 인한 화재의 경우 운송인이 면책되는지 여부,민사,0
가압류 부동산을 취득한 자가 피보전 채권의 변제를 원인으로 제3자 이의 소송을 제기하면서 한 강제집행정지신청에 있어서 변제사실의 소명요부,민사,0
계약명의인이 아닌 실질적 임차인을 상대로 한 임차보증금 반환채권의 압류 및 전부명령의 효력,민사,0
가압류채권자와 양수채권자 상호간의 지위의 우열을 가리는 방법,민사,0
외국판결에 대한 집행판결을 구하기 위한 요건,민사,0
작업감독의 과실이 있다하여 사용자책임을 인정한 사례,민사,0
정지조건부 채권의 피전부적격 여부,민사,0
퇴직금청구권의 소멸시효기간,민사,0
석유사업법   가 석유판매사업권 양도에도 적용되는지 여부,민사,0
전기공급규정  소정의 “수용가의 이동”의 의미,민사,0
단독사건에 대한 항소심에서 단독사건의 사물관할 범위를 넘는 반소확장청구를 한 경우의 적부,민사,0
시설대여 계약의 성질과 민법상 임대차규정의 적용여부,민사,0
수술에 앞서 한 의사에 대한 면책서약의 의미,민사,0
의사의 설명의무,민사,0
전차인이 전차한 방실 바닥에서 새어나온 연탄가스에 중독되어 사망한 경우 손해배상책임의 귀속관계,민사,0
담보권자가 담보물의 시가에 미달하는 가액으로 담보권을 양도한 경우 담보권자에 대한 담보권설정자의 손해배상청구의 가부,민사,0
소집권한도 없고 적법한 소집절차도 거치지 않은채 주식 30퍼센트 소유한 1인만이 참석한 회의에서 된 주주총회결의의 효력,민사,0
불법행위에 기한 물건의 훼손으로 인한 손해의 범위,민사,0
건물 경과년수가 오래된 건물을 새 자재를 사용하여 보수한 경우 보수공사비의 계산,민사,0
법인의 위자료 청구권,민사,0
적모의 장기간 무단가출로 인하여 생모가 친권자로서 한 합의의 효력,민사,0
상법상 운송주선인의 지위,민사,0
마을금고에서 금고예탁이자율보다 높은 이자를 주기로 하여 금전을 차용하고 정기예탁금증서를 발행한 경우의 법률관계,민사,0
반대방향 차선위반 차량이 계속 그 차선으로 진행해 올 것으로 판단하고 자기 차량을 운전한 운전사의 과실유무,민사,0
국가와 제3자의 공동불법행위로 군인등에게 손해를 가하여 제3자가 그 손해를 배상한 경우 국가에 대한 구상권행사와 국가배상법   단서의 적용관계,민사,0
자동채권이 변제기에 있는 경우 반대채권의 이행기도래 여부에 관계없이 상계할 수 있도록 약정한 상계특약의 효력,민사,0
가처분신청인이 본안에 관한 소송에서 패소한 경우는 언제나 가처분취소 사유가 되는지의 여부,민사,0
독과점 품목에 대한 정부의 고시가격을 초과한 거래단가에 의한 거래행위의 효력,민사,0
점포임대차가계약에 기한 권리의무를 양수한 자의 지위,민사,0
조건이나 기한의 정함이 없는 무한정의 전매금지특약을 한 경우 위 특약위반을 이유로 매매계약을 해제할 수 있는지 여부,민사,0
국가가 산업재해보상보험법상의 유족급여를 지급한 경우 유족의 가해자에 대한 위자료청구권까지 대위취득하는 것인지 여부,민사,0
공유자중 1인에 대하여 그지분 범위내에서 공유물반환 또는 철거를 구하는 소송의 적부,민사,0
어음금채권을 자동채권으로 하는 상계의 요건,민사,0
직물류 도·소매업을 경영하는 상인간에 부당이득한 직물을 가액반환하여야 하는 경우의 가액산정방법,민사,0
물상보증인소유 부동산에 대한 임의경매의 개시와 채무의 소멸시효 중단여부,민사,0
호텔종업원에게 분배지급된 봉사료가 임금인지 여부,민사,0
기본임금을 결정하지 아니하고 제수당을 미리 합산한 일정금액을 월급여액으로 정한 근로계약의 효력,민사,0
근로기준법   소정의 “정당한 이유”의 주장입증 책임,민사,0
자가용 전기공작물의 소유자가 보안업무 대행계약을 체결하고 있는 경우의 전기사업법상의 보안책임이나 민법상의 공작물책임의 소재,민사,0
대여금채권을 담보키 위해 가등기를 경료해 두고 그 담보권실행을 위하여 소유권이전의 본등기청구를 하였다가 이를 대여금청구로 교환변경한 경우 청구기초의 동일성 여부,민사,0
대지라고 매수한 토지의 일부가 동 대지상 가옥의 출입통로로 사용되는 골목길인 경우 매도인의 하자담보책임 성부,민사,0
운송사업면허를 받기 위한 방편으로 타인명의로 면허를 받은 경우 그 명의수탁자에 대한 자동차소유권이전등록 청구의 가부,민사,0
일용근로자로 근무하다가 그후 정규사원으로 임명되어 계속 근무하다 퇴직한 자의 퇴직금 산정방법,민사,0
수급인의 하자담보책임에 있어서 손해배상액의 범위 및 그 산정의 기준시기,민사,0
부상으로 생명의 약 30퍼센트가 감소된 경우의 일실이익의 산정방법,민사,0
피해자가 허가지역외에서도 한약방을 경영하는 경우 그 한약방으로부터의 수입도 일실이익에 포함되는지 여부,민사,0
무효인 농지분배처분후의 등기환원과 국가배상책임,민사,0
이행불능에 해당되어 계약을 해제할 수 있다고 본 사례,민사,0
금전을 은행에 예치하고 채권자에게 수령을 최고한 것이 이행의 제공이 되는지의 여부,민사,0
지사수수료 지출이 불법행위와 상당인과관계 있는 손해인지의 여부,민사,0
공동불법행위자중 1인이 한 손해배상금의 일부변제와 구상권의 범위,민사,0
임차목적물을 점유하고 있으나 실질적인 이득을 얻지 못하였다하여 그 점유자에 대한 부당이득반환청구를 배척한 사례,민사,0
채권가압류후 채무자회사에 대하여 회사정리계획인가가 있는 경우 가압류집행의 배제를 구하는 제3자이의의 소의 소익유무,민사,0
언론기본법상의 정정보도청구권과 불법행위책임의 요건과의 관계,민사,0
부동산등기법상의 가등기가처분과 민사소송법상의 처분금지가처분의 효력관계,민사,0
서울특별시 교육위원회가 기업자로 된 도시계획사업에 따른 재결을 할 토지수용위원회,민사,0
무효인 행정행위가 다른 행위로 전환되기 위한 요건,민사,0
개인택시 운전수의 가동연한,민사,0
불법행위시 이후의 피해자의 수익 증가되는 경우에 있어서 일실이익 산정기준,민사,0
체비지 매각대장상의 소유자명의등록말소나 변경을 구할 소익 유무,민사,0
특정물의 권리귀속에 관한 분쟁이 있는 경우 상대방권리의 소극적 확인을 구할 소익 유무,민사,0
상이군경의 연금을 받을 권리의 발생시기,민사,0
증권회사의 영업과장이 증권매수위탁을 한 고객의 인장을 도용하여 위탁된 증권을 인출 횡령한 경우 증권회사의 책임,민사,0
감정의뢰인 아닌 자가 감정목적 이외의 용도로 감정평가서를 사용함으로 인하여 손해가 발생한 경우 그 감정인의 손해배상책임 유무,민사,0
사법서사 합동사무소의 사무소장에 의해 채용된 사무원이 실제로는 사법서사 개인의 보조원인 경우 위 사무원의 사용자,민사,0
소유자가 스스로 제공한 용지에 대해 매수 또는 수용 등의 적법절차를 거치지 않고 도로확장공사를 한 것이 불법행위가 되는지 여부,민사,0
민사소송대리업무를 위임받은 변호사가 소제기 이외의 방법으로 재판외 화해를 성립시켜 소제기가 불필요하게 된 경우 변호사의 보수청구권 유무,민사,0
변호사가 소송사건을 수임하면서 지급받는 착수금의 성질,민사,0
사망자를 상대로 한 재심소송에서의 상속인들로의 당사자표시 정정가부,민사,0
재심제기 후에 유죄판결이 있는 경우의 재심의 적부,민사,0
해방전부터 일본육군성 명의로 등기된 부동산의 국유화 절차,민사,0
판결주문에 영향이 없는 증인의 허위진술의 재심사유 해당여부,민사,0
재심법원이 재심사유가 된 유죄판결의 내용에 구속을 받는지 여부,민사,0
전.후소의 청구취지가 다르다고 한 사례,민사,0
소송의 목적물의 불특정을 이유로 한청구 기각판결의 기판력 유무,민사,0
주권발행전의 주식양도 무효선언 판례의 회사 아닌 자 간의 소송에 대한 적용여부,민사,0
재심대상판결의 증거가 된 증언에 대하여 위증의 유죄확정판결을 받을 수 없는 사유에 대한 입증책임,민사,0
소송절차에 관한 법령위반이 소송촉진등에관한특례법   의 해당하는지 여부,민사,0
"소액사건심판법   소정의 "" 대법원판례에 상반하는 판단"" 의 의미",민사,0
사찰이 소송당사자가 된 경우 소송당사자능력 또는 소송능력에 관한 직권심리판단의 요부,민사,0
비약상고 규정이 비송사건의 재항고 절차에 준용되는지 여부,민사,0
소송촉진등에관한특례법 시행후에 있어서 민사소송법  의 재심사유중 동법 의 절대적 상고이유를 제외한 나머지 사유에 의한 권리상고가 허용되는지 여부,민사,0
"소액사건심판법  의 "" 대법원의 판례에 상반되는 판단을 한 때"" 의 의미",민사,0
"소액사건심판법   소정의 "" 대법원 판례에 상반되는 판단을 한 때"" 의 의미",민사,0
소송절차상의 법령위반을 사유로 한 권리상고 가부,민사,0
재심사유에 관한 법리오해가 권리상고 사유에 해당하는지 여부,민사,0
이자제한법  의 최고이자율에 관한 규정 부칙에 의한 최고이자율,민사,0
법률해석이 부당하다는 사유가 소송촉진등에관한특례법   소정의 상고이유에 해당하는지 여부,민사,0
증거 판단유탈 채증법칙 위반 등의 사유가 소송촉진등에관한특례법   소정의 상고이유에 해당하는지 여부,민사,0
조선특별연고삼림양여령 에서 양여할 수 있다고 한 국유삼림의 의미,민사,0
금원차용후 제소전 화해가 성립된 경우 변제기 이후의 채무원리금의 산정,민사,0
기존의 통로보다 더 편리하다는 이유만으로 다른 곳으로 주위 통행할 수 있는지 여부,민사,0
사회복지법인의 기본재산으로의 등기전에 행한 명의신탁의 당부,민사,0
채증법칙 위반과 상고허가에 의한 원판결의 파기,민사,0
경매신청인의 승낙서를 첨부하지 않고서 한 가등기의 회복등기의 경락인에 대한 효력,민사,0
가등기에 기한 본등기가 경료됨으로써 직권으로 말소된 등기의 회복청구의 소의 이익유무,민사,0
당사자 사이에 다툼이 없는 사실에 배치되는 사실인정의 가부,민사,0
피고의 항소를 기각하고 원고의 부대항소를 일부 인용하는 경우 원심인용의 소송촉진등에관한특례법   소정의 지연손해금 감액을 부정한 사례,민사,0
항소심 법원이 제1심판결 인용의 위 특례법 소정의 지연손해금율을 변경하는 경우 그 이유설시 요부,민사,0
장래의 증가수익이 확실히 예측되는 경우의 일실수익의 산정,민사,0
신위를 사찰에 모셔서 백일간의 제례를 지냄으로써 소요된 비용이 통상손해의 범위에 속하는지 여부,민사,0
광산사고로 인하여 퇴직한 광부의 일실퇴직금 산정방법,민사,0
실질적 원인관계 없이 배서받은 원인채무가 소멸된 약속어음으로써 한 어음금 청구와,민사,0
권리남용,민사,0
소유권이전등기말소 확정판결의 기판력이 미치는 동일 당사자간의 소송에 있어서 새로운 등기원인무효 사유의 주장가부,민사,0
전등기가 원인무효임을 이유로 후등기의 말소를 구하였다가 다시 전등기는 채무담보조로 경료되었으나 후등기는 가장매매에 의한 등기이므로 채무소멸했음을 이유로 전등기 명의자를 대위하여 그 말소를 구하는 소는 별개의 소라고 한 사례,민사,0
무권대리인의 촉탁으로 작성된 공정증서의 집행력 유무,민사,0
부동산소유권의 이전에 의한 대물변제의 효력발생시기,민사,0
요건미비의 공시송달의 효력,민사,0
공시송달후 판결등본의 직접수령과 추완항소 기간의 기산점,민사,0
담보권 명의수탁자의 피담보채권을 포기할 권리의 유무,민사,0
증거에 대한 가치판단의 잘못과 허가상고에 의한 원심판결의 파기,민사,0
제3채무자가 가압류 채무자에 대한 반대채권으로써 상계할 수 있는 요건,민사,0
타인의 강요와 폭행에 의하여 이루어진 소취하 약정 및 소취하서 제출의 효력,민사,0
자유심증주의의 한계,민사,0
감정촉탁에 있어서 감정선정규정이 적용되지 않는 이유,민사,0
선서하지 아니한 감정인에 의한 감정결과의 증거능력 유무,민사,0
수감자에 대한 기일소환장을 수감전 주소지로 송달한 경우 동 송달의 효력,민사,0
원인무효의 등기명의자가 자신의 등기후의 등기명의자에 대하여 등기말소청구권이 있는지 여부,민사,0
처분문서의 증명력,민사,0
포괄적 채무부담을 약정한 근저당권설정계약서의 약관의 해석,민사,0
건축주가 아닌 허가명의자 앞으로 경료한 소유권보존등기의 효력,민사,0
판결의 기초가 된 귀속재산불하처분의 취소와 재심사유를 안 때,민사,0
채권양도의 실체법상의 효력발생을 저지하는 행위로 인하여 법원이 사실인정을 잘못하게 된 사유가 민사소송법    소정의 재심사유에 해당하는지 여부,민사,0
외상매매대금 총액 중 1부 이행청구의 소와 동 확정판결의 기판력의 객관적 범위,민사,0
전세계약상의 지위를 인수하면서 1981.2.28까지 전세가옥을 명도할 때부터 그 효력이 있다고 한 약정이 명도의 선이행의무를 규정한 것이 아니라 당초의 전세기간을 변경한 취지로 볼 것이라고 한 사례,민사,0
상대방의 기망에 의하여 착오로 소송대리인이 한 소송행위의 효력,민사,0
피고의 기망에 의하여 원고 소송대리인이 한 처분금지가처분신청취소의 효력,민사,0
타인의 범죄행위로 인한 소송행위의 효력의 부인방법,민사,0
항고절차에서 보조참가를 할 수 있는지 여부,민사,0
정리회사에 대한 무역거래법  에 의한 과태료 부과,민사,0
이의신청 기간을 도과한 과태료 결정의 효력,민사,0
판결경정신청 기각결정에 대한 항고와 그 처리방법,민사,0
항고법원의 조사범위,민사,0
경매조서의 경매절차에 관한 증명력,민사,0
"회사정리법    소정의 "" 제출된 정리계획안이 관계인 집회의 심리 또는 결의에 부칠 만한 것이 못되는 때"" 의 의미",민사,0
항고장을 부탁받아 작성한 자에 의한 항고인의 주소오기로 인한 원심결정의 공시송달과 재항고의 추완신청 허부,민사,0
금융기관의 연체대출금에 관한 특별조치법 의 2 에서 말하는 즉시 항고할 수 없다는 규정의 의미와 특별항고 허부,민사,0
담보공탁없이 제기된 경락허가 결정에 대한 항고의 각하결정과 동 각하결정에 대하여 제기된 항고장의 처리방법,민사,0
내용상 하자있는 전부명령의 효력,민사,0
공탁물 회수청구채권이 압류 및 전부된 경우 공탁공무원이 한 공탁물회수청구에 대한 불수리처분의 적부,민사,0
종중총회의 결의서의 첨부없이 경료된 소유권이전등기를 등기공무원이 직권말소할 수 있는지 여부,민사,0
집달관에 의한 경매부동산의 감정평가의 적부,민사,0
고등법원 당직실에 접수된 지방법원 앞으로 표시된 항고장의 접수기준일,민사,0
가처분에 의한 임의경매절차의 정지가부,민사,0
회사 해산 명령사건의 항고심 재판에 대하여 소송촉진등에 관한 특례법에 의한 재항고 허가신청의 적부,민사,0
부작위를 명하는 가처분의 효력발생과 집행기간에 관한 민사소송법  의 준용관계,민사,0
비송사건에 관한 재항고사건에 소송촉진등에관한특례법 가 적용되는가의 여부,민사,0
중재계약이 있는 경우 다툼이 있는 채권에 관해 중 재판정을 거치지 않고 한 경매허가 신청의 허부,민사,0
소송촉진등에관한특례법시행규칙  의 법률위반 여부,민사,0
대법원판사 전원의 3분의2에 미달하는 수의 대법원판사로써 구성된 부에서 한 종전 대법원 견해를 변경하는 판단과 재심사유,민사,0
민사소송법  이외의 사유에 기한 재심의 소의 적부,민사,0
상고허가신청기각 결정에 대한 이유불설시와 판단유탈 여부,민사,0
소송촉진등에관한특례법 시행규칙  이 모법에 위배되는지 여부,민사,0
상고허가신청에 대한 재판이 본안에 관한 재판으로서 판결사항에 속하는지 여부,민사,0
소제기 후 실종선고가 확정된 경우 소송절차의 중단시기,민사,0
당사자가 주장하지 아니한 직권조사사항에 관한 판단유탈이 민사소송법    소정의 재심사유에 해당하는지 여부,민사,0
확정판결에 판단유탈이 있음을 이유로 한 재심의 소의 제기기간의 기산점,민사,0
상고허가신청기각 결정에 대한 이유불설시와 판단유탈 여부,민사,0
변제공탁한 금액이 채무원리금에 근소하게 부족하더라도 신의칙상 그 변제공탁이 유효하다고 본 경우,민사,0
민사소송법   소정의 특별대리인의 권한과 그 권한의 소멸,민사,0
검사의 무혐의결정과 민사소송법  ,민사,0
"판단내용상의 잘못이 재심사유인 "" 판결에 영향을 미칠 중요한 사항에 관하여 판단을 유탈한 때"" 에 해당하는지 여부",민사,0
판단내용의 잘못이나 이유설시의 불충분이 재심사유로서의 판단유탈에 해당하는지 여부,민사,0
공동상속인의 1인이 상속재산분할을 위한 형식적 경매에 있어 경락인이 될 수 있는지 여부,민사,0
확정판결에 의하여 경료된 소유권이전등기의 말소를 구하는 것이 확정판결의 기판력에 저촉되는지의 여부,민사,0
원고 종중대표자의 대표권에 흠결이 있었던 경우에 그 확정판결의 기판력이 원고 종중에게 미치는지의 여부,민사,0
공유물의 분할에 관한 협의가 성립된 경우 그 분할청구의 가부,민사,0
쌍방대리인의 경우에도 표현대리가 성립하는지의 여부.,민사,0
1필의 토지중 각 특정부분이 전전매도되고 그 등기는 지분소유권 이전등기가 각 경료된 경우 최종 매수인들 사이의 명의신탁관계,민사,0
수급인의 피용자의 불법행위에 대하여 도급인에게 사용자 책임을 인정한 사례,민사,0
자동차손해배상보장법 의 자기를 위하여 자동차를 운행하는 자 및 타인의 적용범위,민사,0
피해자가 사망하였으나 일일수익 상실을 부정한 사례,민사,0
도급인의 손해배상책임이 발생하기 위한 요건,민사,0
오토바이 운전자가 중앙선을 침범함으로써 반대차선의 버스에 충격되어 역사한 경우 버스운전자에게는 아무런 과실이 없다고 판시한 사례.,민사,0
양도담보권설정자의 정산금청구채권에 대하여 추심명령을 받은 집행채권자가 그 정산금을 추심하기 위한 요건,민사,0
함께 술을 마시고 드라이브를 하기 위하여 호의 동승한 경우에 있어서 타인성,민사,0
주간에 일정한 직업이 있는 여자가 야간에 3일동안 술집에 나갔던 경우 접대부로서의 수입을 배척한 사례,민사,0
국가배상법   단서에 따라 손해배상청구권이 부인된 사례,민사,0
당사자가 문서제출명령에 따르지 아니하여 그 문서에 관한 상대방의 주장을 진실한 것으로 인정한 사례,민사,0
저당건물이 아닌 별개 건물이 일괄경매된 경우 별개건물에 대한 경락의 효력.,민사,0
수산업협동조합 공제규정 의 “공제자의 대위”의 의미,민사,0
계약의 해제와 제3자의 권리,민사,0
자동차 매매대금중 반액 이상을 수령하고 자동차를 인도하면서 그 명의이전등록 서류를 교부한 자의 법적지위,민사,0
상품식별의 특별현저성이 없다고 본 사례,민사,0
사용자의 피용자에 대한 구상권의 제한,민사,0
신원보증계약의 효력,민사,0
감사취임의 승락없이 경료된 감사선임등기의 효력,민사,0
불법으로 분배된 농지를 매수한 경우 국가에 대한 손해배상 청구권의 기산점,민사,0
불법으로 분배된 농지를 매수한 경우 국가에 대한 손해배상 청구권의 범위,민사,0
피담보채무를 변제하지 아니한 채 채무담보로 제공된 부동산에 관하여 한 처분금지가처분의 효력,민사,0
공유물분할의 방법,민사,0
은행지점 차장의 개인간의 대차관계에 관한 보증행위와 표현대리상의 과실,민사,0
은행지점 차장의 권한없이 한 수표금지급의 보증행위와 은행의 사용자책임,민사,0
정기예금의 기간만료전에 정기예금 반환채권에 대하여 받은 전부명령의 효력,민사,0
피고회사 대표이사의 친형으로 이사인 소외인이 “큰사장”이라는 명칭을 사용하면서 피고회사를 대표하여 돈을 차용한 경우와 표현대표이사,민사,0
타인 소유의 물건을 자기의 소유물로서 자기를 위하여 체결한 화재보험계약의 효력,민사,0
선하증권상의 면책약관과 운송인의 책임,민사,0
상법 의 운송인의 악의의 의미,민사,0
배상액제한 약관의 효력,민사,0
선박우선특권의 목적이 되는 선박의 의미,민사,0
보합금 조업독려비가 상법   에 정해진 선박우선특권있는 채권에 해당되는지 여부,민사,0
이사와 회사간의 거래에 있어 이사가 이사회 승인이 없다는 사유로 거래행위의 무효를 주장할 수 있는지 여부,민사,0
근로기준법상의 재해보상을 청구함에 있어서 노동위원회의 심사나 중재절차를 거칠 필요가 있는지 여부,민사,0
고층복합빌딩의 임대인으로서의 보안관리의무,민사,0
불법의 원인이 급여자와 수익자 쌍방에 있는 경우에 민법  단서의 적용기준,민사,0
토지구획정리사업 인가 당시 시행면적에 포함되지 아니한 토지를 대상으로 하는 환지처분의 효력,민사,0
물상보증인이 아울러 연대보증까지 한 경우의 연대보증채무의 범위,민사,0
트럭을 운전하고 가다가 도로변에 주차중 사고가 난 경우 이를 트럭“운행중”의 사고로 볼 수 있는지 여부,민사,0
건물임차보증금 반환청구채권을 전부받은 집행채권자가 제3채무자의 집행채무자에 대한 가옥명도청구권을 대위행사할 수 있는지 여부,민사,0
자녀를 간호하기 위하여 노점상을 휴업한 경우 상당인과관계 있는 손해의 범위,민사,0
국세체납처분에 의한 압류등기의 말소를 민사소송절차에 의하여 청구할 수 있는지 여부,민사,0
사고차량을 수리를 위하여 정비회사에 인도한 경우 정비회사에 그 차량에 관한 운행지배와 운행이익이 이전되는지 여부,민사,0
국회의원 임기종료 후의 국회의원 비서관의 수입산정,민사,0
보험계약상의 희망이익이 특별사정으로 인한 손해인지의 여부,민사,0
구급차의 운전자가 응급환자를 싣고 비상등과 적색경광등을 켜고 비상경음기를 울리면서 구급차를 운행하는 경우에 정지신호를 무시하고 운행할 수 있는가의 여부,민사,0
이미 다른 통로가 있는 경우에도 차량통행이 불능하거나 통행이 불편한 경우에는 주위 토지통행권이 인정되는지 여부,민사,0
체납국세를 완납하였으나 체납처분에 의한 채권압류가 해제되지 아니한 경우 그 채권에 대한 채권압류 및 전부명령의 효력,민사,0
마을금고 상무의 대출에 있어서의 주의의무,민사,0
난폭한 행동을 막기 위하여 필요한 개호의 정도,민사,0
일반열차가 전철전용의 고상홈을 통과할 때 승무원의 주의의무,민사,0
여객운송계약의 당사자가 아닌 자가 운송계약불이행으로 인한 정신적 고통을 받았고 또 장례비를 지출하였다 하여 직접 위 운송계약불이행으로 인한 위자료와 장례비 청구를 할 수 있는가의 여부,민사,0
법인의 임시총회 결의가 부존재한 것으로 인정된 사례,민사,0
예금계약의 성립요건,민사,0
금융기관에 대한 예금시 저축증대와 근로자재산형성지원에 관한 법률  에 위반하여 은행이자 이외에 별도로 사채금리와의 차액을 이자로 지급키로 한 약정의 효력,민사,0
